Temperature read started at 2017-11-02 11:40:12 (EDT)
Time (s)	Ambient (C)	Plate (C)	Sample (C)
1509637303	27.18		23.52		21.58
1509637377	27.15		23.58		21.64
1509637451	26.83		23.14		21.50
1509637525	26.72		23.37		21.58
1509637599	26.44		22.99		21.58
1509637673	26.25		22.17		21.70
1509637747	26.13		19.94		21.50
1509637821	26.09		18.18		21.50
1509637895	26.13		14.75		21.50
1509637969	26.17		10.53		21.41
1509638043	26.29		6.33		21.38
1509638117	26.29		4.75		21.38
1509638191	26.32		0.44		21.32
1509638265	26.48		-1.58		21.35
1509638339	26.60		-1.29		21.32
1509638413	26.52		-1.61		21.03
1509638487	26.75		-1.50		21.03
1509638561	26.83		-1.26		21.00
1509638635	26.83		-1.38		20.88
1509638709	26.99		-1.23		20.76
1509638783	26.91		-1.38		20.88
1509638857	27.07		-1.50		20.73
1509638931	27.18		-1.20		20.73
1509639005	27.22		-1.52		20.59
1509639079	27.22		-1.55		20.50
1509639153	27.26		-1.38		20.44
1509639227	27.42		-1.35		20.44
1509639301	27.42		-1.11		20.47
1509639375	27.46		-1.26		20.32
1509639449	27.58		-1.29		20.35
1509639523	27.77		-1.09		20.26
1509639597	27.58		-1.14		20.26
1509639671	27.65		-0.97		20.21
1509639745	27.61		-1.11		20.21
1509639819	27.26		-1.47		20.18
1509639893	27.11		-1.06		20.03
1509639967	26.87		-0.91		20.03
1509640041	26.64		-1.09		19.85
1509640115	26.40		-0.91		19.94
1509640189	26.21		-0.53		19.79
1509640263	26.13		-0.73		19.79
1509640337	26.05		-0.73		19.77
1509640411	26.09		-1.14		19.77
1509640485	26.17		-0.79		19.62
1509640560	26.17		-0.76		19.68
1509640634	26.25		-0.76		19.68
1509640708	26.32		-0.09		19.53
1509640782	26.44		-0.23		19.50
1509640856	26.52		-0.26		19.53
1509640930	26.60		-0.38		19.44
1509641004	26.72		0.03		19.38
1509641078	26.79		-0.29		19.38
1509641152	26.83		-0.09		19.38
1509641226	26.91		0.09		19.41
1509641300	27.07		-0.03		19.35
1509641374	27.15		0.00		19.27
1509641448	27.11		0.26		19.27
1509641522	27.26		0.44		19.24
1509641596	27.30		0.15		19.09
1509641670	27.42		0.53		19.12
1509641744	27.42		0.50		19.12
1509641818	27.58		0.85		19.15
1509641892	27.50		0.65		19.00
1509641966	27.54		0.65		19.15
1509642040	27.65		0.32		19.03
1509642114	27.58		0.62		19.00
1509642188	27.42		0.67		18.97
1509642262	27.26		0.82		18.97
1509642336	26.87		0.56		18.86
1509642410	26.60		0.70		18.89
1509642484	26.44		0.53		18.91
1509642558	26.29		0.47		18.86
1509642632	26.09		-0.12		18.74
1509642706	26.05		0.15		18.80
1509642780	25.97		-0.09		18.80
1509642854	26.09		0.06		18.62
1509642928	26.13		-0.41		18.62
